_id,numberOfAnime,averageEpisodes,releasePeriodStart,releasePeriodEnd,averageRating
Beyond the Boundary: Mini Theater,6,8.5,2013,2014,3.8233333333333337
Future GPX Cyber Formula,6,5,1992,2000,3.6316666666666664
Overlord: The Undead King,6,13,2015,,3.918333333333333
Fafner Exodus 2nd Season,6,13,2004,2021,3.5483333333333333
Minami-ke Betsubara,6,9,2007,,3.8383333333333334
Yuru Yuri Nachu Yachumi!,6,9.25,2011,,3.7449999999999997
The Fruit of Grisaia Specials,6,8.333333333333334,2014,,3.748333333333333
Sound! Euphonium: Ready,6,13,2015,2017,3.7016666666666667
Smile Pretty Cure!,6,,2012,,3.6566666666666667
Hayate the Combat Butler!! OVA,6,20.8,2007,2008,3.6466666666666665
Cardcaptor Sakura: Clear Card Prologue - Sakura and the Two Bears,6,46,1998,2000,3.848333333333333
The Testament of Sister New Devil,6,4,2015,2016,3.5749999999999997
Dirty Pair: Flight 005 Conspiracy,6,10.6,1985,1996,3.4450000000000003
Dirty Pair Flash,6,7.6,1985,1988,3.465
Doraemon Movie 26: Nobita's Dinosaur (2006),6,366.5,1979,2005,3.59
The Fruit of Grisaia,6,6,2014,2015,3.6633333333333336
The Seven Deadly Sins: Revival of the Commandments Prologue,6,12.75,2014,2015,4.003333333333333
Jewelpet Magical Change,6,52,2009,2015,3.5033333333333334
Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,6,366.5,1979,2005,3.591666666666667
Hayate the Combat Butler! (2014),6,20.4,2007,2008,3.6999999999999997
Hua Jianghu Zhi Buliang Ren,6,33.5,2015,2021,3.6425
Cooking with Valkyries,6,3.6666666666666665,2017,,3.643333333333333
Appleseed XIII Movie 2: Ouranos,6,7,1988,2012,3.4600000000000004
Digimon Adventure Tri. Movie 1: Reunion,6,54,1999,2000,3.8433333333333337
Blue Exorcist: Kyoto Saga,6,13.5,2011,2012,3.725
Little Busters!,6,6.75,2013,,3.696
When They Cry: Kai - Ura Higu,6,12,2006,2012,3.7883333333333336
Fafner: Heaven and Earth,6,13,2004,2021,3.561666666666667
Nyoron! Churuya-san,6,16.8,2006,,3.7616666666666667
Gall Force 3: Stardust War,6,2.2,1986,1997,3.1199999999999997
Thermae Romae x TOTO Collaboration,6,,2012,,3.3699999999999997
Fate/Grand Order: Absolute Demonic Front - Babylonia,6,4,2016,2020,3.5233333333333334
InuYasha The Movie 3: Swords of an Honorable Ruler,6,96.5,2000,2010,3.9466666666666668
Gall Force 1: Eternal Story,6,2,1987,1997,3.1183333333333336
You're Being Summoned,6,13,2010,2014,3.736666666666667
Channel 5.5 4th Season Prologue,6,,2014,,3.0966666666666662
Sweet Daily Life,6,7.666666666666667,2015,2016,3.5749999999999997
The Melancholy of Haruhi Suzumiya,6,16.6,2009,,3.6183333333333336
Neko no Dayan,6,30.666666666666668,2014,2018,3.2550000000000003
K-On! Ura-On!,6,19.5,2009,2011,3.921666666666667
Baki,6,12.5,1994,,3.66
Cyber Formula ZERO,6,9.833333333333334,1991,2000,3.615
Uta no Prince-sama: Maji Love Revolutions,6,13,2011,,3.804
Harlock: Space Pirate,6,20.75,1978,2003,3.645
Arcadia of My Youth,6,20.75,1978,2003,3.651666666666667
Saga of Tanya the Evil Movie,6,8.333333333333334,2017,,3.604
Space Pirate Captain Herlock: The Endless Odyssey,6,23.333333333333332,1978,1983,3.6683333333333334
The Labyrinth of Grisaia,6,8.333333333333334,2014,2015,3.6316666666666664
The Eden of Grisaia,6,7.5,2014,2015,3.6333333333333333
Melancholy of Haruhi-chan Suzumiya,6,14.4,2006,,3.6483333333333334
SD Gundam World: Sangoku Souketsuden,6,7.6,1989,,3.0733333333333337
Gakuen Handsome,6,1,2015,,3.1733333333333333
Tatakae!! Ramenman,6,91.5,1983,1992,3.475
The Testament of Sister New Devil BURST Specials,6,6,2015,,3.5666666666666664
Dog Days',6,12.5,2011,2013,3.4416666666666664
Ultraman 2nd Season,6,14.4,1986,1992,3.1966666666666668
Tatakae!! Ramenman Movie,6,72.66666666666667,1983,1992,3.466666666666667
Liz and the Blue Bird,6,13,2015,,3.8939999999999997
InuYasha: Kuroi Tessaiga,6,96.5,2000,2010,3.9183333333333334
Gundam Build Fighters,6,14,2014,2015,3.465
I've Always Liked You,6,,2013,,3.5399999999999996
Saki,6,8.666666666666666,2009,2013,3.465
Digimon Adventure Tri. Movie 6: Future,6,,2015,,3.9150000000000005
Thermae Romae x Asahi Shimbun Digital Collaboration,6,,2012,,3.356666666666667
22/7: Nani mo Shite Agerarenai,6,10,2017,,3.235
Appleseed Alpha,6,7,1988,2012,3.405
My-Hime: Kuro no Mai,6,18.333333333333332,2004,2010,3.5283333333333338
Cyber Formula Early Days Renewal,6,10.833333333333334,1991,2000,3.6199999999999997
Youkai Watch Movie 5: Forever Friends,6,125,2014,2018,3.5883333333333334
Smash Hit Specials,6,,2004,,2.671666666666667
The Heroic Legend of Arslan OVA,6,12.333333333333334,1991,2016,3.525
Mushishi Zoku Shou 2nd Season,6,18,2005,2006,4.16
Tenchi Muyo! Ryo-Ohki 5,6,5.166666666666667,1993,2017,3.888333333333333
Yuuki Yuuna is a Hero: The Washio Sumi Chapter,6,12,2014,2018,3.735
The Melancholy of Haruhi Suzumiya (2009),6,13.8,2006,,3.658333333333333
Girls und Panzer: Saishuushou 5,6,12,2012,2013,3.9775
Gakuen Handsome The Animation,6,12,2016,,3.1383333333333336
Girls und Panzer: Saishuushou 6,6,12,2012,2013,3.9775
Lostorage Conflated WIXOSS: Missing Link,6,12,2014,,3.4116666666666666
Beyond the Boundary Movie: I'll Be Here - Future,6,8.5,2013,2014,3.67
22/7: Ano Hi no Kanojo-tachi,6,12,2017,,3.2083333333333335
Girls! Seven Idols,6,11.333333333333334,2013,2018,3.3033333333333332
Dirty Pair: Affair on Nolandia,6,10.6,1985,1996,3.4683333333333333
Jewelpet Happiness,6,49.833333333333336,2009,2015,3.49
Beyond the Boundary: Idol Trial!,6,12,2013,,3.83
Psycho-Pass 2,6,22,2012,2013,3.9716666666666662
Dragon Ball: Goku's Fire Brigade,6,153,1986,1989,3.5883333333333334
The Labyrinth of Grisaia Special,6,8.333333333333334,2014,2015,3.72
So,6,6.5,2012,,3.3433333333333337
Gall Force 2: Destruction,6,2.2,1986,1997,3.1166666666666667
Saki Biyori,6,16.666666666666668,2009,2013,3.52
Tales of Puppet,6,11.75,2001,2009,3.516666666666667
Hello,6,13,2017,,3.376666666666667
Cosprayers,6,,2004,,2.72
Saki: The Nationals,6,12.666666666666666,2009,2013,3.4599999999999995
Utawarerumono Picture Drama,6,18,2006,2016,3.5816666666666666
Pokemon Movie 16: Genesect and the Legend Awakened,6,35.5,2010,2013,3.41
Cardcaptor Sakura Specials,6,31,1998,2000,3.893333333333333
Hayate the Combat Butler!,6,10.6,2009,,3.655
Garo: Vanishing Line,6,23.5,2014,2016,3.3833333333333333
Uta no Prince Sama: Maji Love Kingdom,5,13,2011,,3.7725
Rurouni Kenshin: Seisouhen,5,33.333333333333336,1996,2012,4.061999999999999
Aquarion Love,5,20,2005,,3.342
Ojarumaru Movie: Yakusoku no Natsu Ojaru to Semira,5,87,1998,,3.498
Free! Movie: The Final Stroke - Kouhen,5,12.333333333333334,2013,,3.9799999999999995
Show By Rock!! Short!!,5,6.8,2013,2016,3.2119999999999997
Zatch Bell!,5,1,2004,,3.4875
Full Metal Panic? Fumoffu,5,12.333333333333334,2002,,3.9859999999999998
Tales of Eternia,5,12.5,2004,2019,3.62
Spice and Wolf VR,5,8.666666666666666,2008,,3.9019999999999997
Tokimeki,5,9.25,2011,,3.9240000000000004
Doraemon Movie 10: Nobita at the Birth of Japan,5,178,1979,2005,3.6119999999999997
Free! Movie: The Final Stroke - Zenpen,5,12.333333333333334,2013,,4.0175
Oshiri Tantei Movie 3: Sufure-tou no Himitsu,5,5.5,2017,,3.2
Squid Girl,5,7.5,2011,2014,3.5759999999999996
KonoSuba – God's blessing on this wonderful world! (New),5,5.5,2016,,4.146
Atom: The Beginning,5,98.33333333333333,1963,2004,3.322
Fate/Grand Order: Seventh Singularity - Babylonia Event PV,5,1,2015,,3.2079999999999997
Dou Long Zhanshi Movie,5,48,2011,,3.49
Aikatsu Stars!,5,50,2014,2018,3.7640000000000002
Fate/Grand Order: Fourth Singularity - London Event PV,5,1,2015,,3.222
Street Fighter Alpha: The Movie,5,8,1994,,3.332
That Time I Got Reincarnated as a Slime Season 2: Part II,5,13.25,2018,2020,4.22
Sekai-ichi Hatsukoi: World's Greatest First Love,5,7,2011,,4.1240000000000006
Mahoromatic: I'm Home!,5,13,2001,2003,3.56
Ahiru no Pekkle no Minikui Ahiru no Ko,5,1,1993,,3.166
Touch Movie 3: Kimi ga Toorisugita Ato Ni,5,101,1985,1987,3.5340000000000003
Granblue Fantasy The Animation,5,12,2017,,3.196
Ajin OVA,5,13,2015,,3.8560000000000003
Legend of the Galactic Heroes: Spiral Labyrinth,5,17.5,1988,1997,3.91
Youjo Shenki,5,4.666666666666667,2017,,3.746
Berserk: Golden Age Arc III - The Advent,5,16.333333333333332,1997,1998,3.8880000000000003
Astro Boy: The Brave in Space,5,76.75,1963,2004,3.314
Bakuman.,5,25,2011,2013,3.7920000000000003
Nanami-chan 2nd Series,5,15.2,2004,2005,3.3175
Blood-C,5,28.5,2000,2006,3.436
Doraemon Movie 35: Nobita no Space Heroes,5,366.5,1979,2005,3.614
Kodomo no Jikan: Rin's Classroom Diary,5,3.6,2007,,3.6119999999999997
Jungle Taitei Susume Leo!,5,52,1965,1990,3.434
The Familiar of Zero F,5,12.333333333333334,2006,2009,3.804
Lagrange: The Flower of Rin-ne,5,6.5,2012,2013,3.38
Please Twins: The Summer Never Ends,5,6.5,2002,,3.5700000000000003
Shin Mashin Eiyuuden Wataru Majinzan,5,29.2,1988,1998,3.38
Non Non Biyori Movie: Vacation,5,7.6,2013,2017,4.022
Midori no Neko,5,1,1983,,3.0759999999999996
Kero Kero Keroppi no Gulliver no Bouken,5,1,1992,,3.2600000000000002
Resident Evil: Damnation,5,2.5,2000,,3.268
Nura: Rise of the Youkai Clan - Demon Capital,5,13,2010,2013,3.4879999999999995
True Tears,5,,2008,,3.1260000000000003
Nura: Rise of the Youkai Clan,5,13,2010,2013,3.526
Sugar Bunnies Fleur Specials,5,26,2007,,3.5740000000000003
and Galaxies,5,8,2002,,3.4
Love Hina X'mas Special: Silent Eve,5,13.5,2000,,3.656
Kyuutai Panic Adventure!,5,204,1980,2004,3.6620000000000004
Lagrange: The Flower of Rin-ne - Season 2,5,6.5,2012,2013,3.3600000000000003
Assault Lily: Last Bullet OP,5,5.6,2020,2022,3.3866666666666667
Towanoquon Movie 1: The Ephemeral Petals,5,,2011,,3.878
Tomaranai,5,9.25,2011,,3.9240000000000004
Re:ZERO -Starting Life in Another World- Season 2: Part II,5,21,2016,2021,3.9799999999999995
The Familiar of Zero,5,12,2007,2009,3.8200000000000003
Dragon Quest: Dai no Daibouken - Buchiyabure!! Shinsei 6 Daishougun,5,44.5,1989,1992,3.5140000000000002
Doraemon (1973),5,178,1979,2005,3.62
Touch: Miss Lonely Yesterday - Arekara,5,101,1985,1987,3.5340000000000003
Cobra The Animation,5,12.333333333333334,1981,2009,3.498
Taisei Kensetsu: Singapore,5,,2008,,3.0420000000000003
Nanami-chan 4th Series,5,15.2,2004,2005,3.29
KonoSuba – God’s blessing on this wonderful world! Movie: Legend of Crimson,5,5.5,2016,,4.105
Kino's Journey,5,6.5,2005,,3.696
Pleasant Goat and Big Big Wolf: Adventures in the Sea,5,154,2005,2008,3.52
Onegai My Melody: Kuru Kuru Shuffle!,5,52,1989,2009,3.508
Stratos 4 OVA: Stratos 4.1 - Dutch Roll,5,5.75,2003,2006,3.4539999999999997
Dreams,5,8,2002,,3.4
Symphogear XV,5,13,2012,2020,3.586
Digimon Adventure Tri. Movie 2: Determination,5,,2015,,3.854
Dorami-chan: Arara Shounen Sanzokudan,5,,1981,,3.496
Fate/Grand Order: Third Singularity - Okeanos Event PV,5,1,2015,,3.22
Girls! Movie 2: Beyond the Bottom,5,11.333333333333334,2014,2018,3.286
Heidi,5,1,1967,2018,3.128
Mahou Tsukai Pretty Cure!,5,,2016,,3.682
Seven Mortal Sins,5,10,2016,2017,2.886
Berserk: Golden Age Arc I - The Egg of the King,5,16.333333333333332,1997,1998,3.9159999999999995
The [email protected]: Cinderella Girls Theater Extra Stage,5,13,2017,,3.2640000000000002
Robot Girls Z Specials,5,2.6666666666666665,2011,,3.02
Rurouni Kenshin: Review Special,5,94,1996,1998,3.906
Momon's Sand Witch,5,5.666666666666667,2012,2013,2.7199999999999998
Chunibyo & Other Delusions! Heart Throb,5,9,2012,2014,3.8340000000000005
Night Raid 1931 Picture Drama,5,13,2010,,3.306
Love Hina Special: Motoko's Choice,5,13.5,2000,,3.6719999999999997
My Teen Romantic Comedy SNAFU Climax OVA,5,8,2013,,4.0600000000000005
Future Card Buddyfight Ace,5,54.25,2014,2018,3.6340000000000003
Legend of the Galactic Heroes: My Conquest is the Sea of Stars,5,21,1988,2000,3.9159999999999995
Non Non Biyori: Okinawa e Ikukoto ni Natta,5,9.25,2013,2017,4.086
Yu Yu Hakusho Picture Drama,5,40.666666666666664,1992,1996,3.7079999999999997
Kemono Friends: Basuteki,5,5.4,2017,,3.0420000000000003
Meow Meow Japanese History 2nd Season,5,32,2016,2021,3.5140000000000002
Maken-ki! Two,5,4.666666666666667,2011,2012,3.1439999999999997
Tetsujin 28-gou (2004),5,86.25,1963,2016,3.346
Sugar Bunnies Chocolate! Specials,5,26,2007,,3.564
Rurouni Kenshin: Tsuiokuhen,5,32.666666666666664,1996,2012,4.012
Kino's Journey -the Beautiful World- the Animated Series,5,7,2003,2018,3.8200000000000003
Junjou Romantica Special,5,7.6,2008,,4.122
Paradox,5,9.25,2011,,3.9240000000000004
Bakuman. 3,5,25,2010,2012,3.7560000000000002
"The Familiar of Zero: ""Rondo"" of Princesses Picture Drama",5,12.25,2006,,3.874
Girls! Movie 1: The Shadow of Youth,5,11.333333333333334,2014,2018,3.2960000000000003
Nura: Rise of the Youkai Clan Recaps,5,16.666666666666668,2010,2013,3.718
Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao 2nd Season,5,38.4,2011,2014,3.5475
My-Otome Special: Otome no Inori,5,14.5,2005,2010,3.5460000000000003
Perman: Birdman ga Yatte Kita!!,5,290,1967,1985,3.41
Squid Girl OVA,5,12,2010,,3.566
Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,5,33.2,2011,2014,3.505
Seraph of the End: Jump Festa 2015 Special,5,12,2015,2016,3.874
Beyblade: Burst Gachi,5,49.4,2016,2021,3.722
Hajime no Ippo: Mashiba vs Kimura,5,42,2000,2014,4.287999999999999
Towanoquon Movie 4: The Roaring Anxiety,5,,2011,,3.854
Maken-ki! Two: Takeru Nyotaika!? Minami no Shima de Supoon,5,7.666666666666667,2011,2012,3.12
Sekai-ichi Hatsukoi: Yokozawa Takafumi no Baai,5,8.666666666666666,2011,,4.116
Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,5,87,1998,,3.492
Aquarion Logos,5,13.75,2005,,3.4859999999999998
KonoSuba – God’s blessing on this wonderful world! OVA,5,7,2016,,4.185
Super Doll Licca-chan,5,1.5,1990,,3.3579999999999997
Dou Long Zhanshi 2,5,45,2011,,3.49
Robot Girls Z: Episode 0,5,3.5,2011,,3.0260000000000002
Nanami-chan 5th Series,5,15.2,2004,2005,3.2675
Mashin Eiyuuden Wataru 2,5,20.4,1988,1998,3.3920000000000003
Tokyo Ghoul:re 2nd Season,5,7.6,2014,,3.8659999999999997
Symphogear G,5,13,2012,,3.5980000000000003
Ginga Hyouryuu Vifam 13,5,10,1983,1984,3.5825
King of Prism by Pretty Rhythm,5,12,2016,,3.5060000000000002
Pleasant Goat and Big Big Wolf: Mighty Little Defenders,5,154,2005,2008,3.52
Beyblade Burst Surge,5,49.4,2016,2020,3.656
Sugar Bunnies: Taisetsu na Tomodachi e...,5,26,2007,,3.558
Evangelion: 3.0 You Can (Not) Redo,5,3,2007,,3.636
Larva: New York,5,45.5,2011,,3.2399999999999998
Obake no Q-Tarou,5,322.5,1971,1987,3.4619999999999997
Cobra The Animation: Time Drive,5,16,1981,2009,3.474
Legend of the Galactic Heroes: A Hundred Billion Stars,5,19.5,1988,2000,3.9019999999999997
UFO Ultramaiden Valkyrie 2: December Nocturne,5,5.5,2002,,3.3899999999999997
My Teen Romantic Comedy SNAFU,5,6.75,2013,,4.0649999999999995
Gundam Build Fighters: SD Kishi Fighters,5,14,2013,2015,3.656
Garo Movie: Divine Flame,5,23.666666666666668,2014,2018,3.3340000000000005
Seraph of the End: The Beginning of the End,5,12,2015,2016,3.8299999999999996
Katana Maidens: Toji no Miko,5,6,2018,,3.122
Kodomo no Jikan,5,1.4,2007,,3.6119999999999997
Happiness Charge Pretty Cure!,5,,2014,,3.626
xxxHOLiC Shunmuki,5,10.25,2005,2011,4.088
Tetsujin 28-gou (1980),5,80,1963,2016,3.3939999999999997
Mahoromatic 2,5,12,2001,,3.5480000000000005
Daitai 3-pun de Wakaru: .hack History,5,16.75,2002,2011,3.56
Aquarion OVA,5,19.75,2005,,3.308
Aria the OVA: Arietta,5,13.75,2005,,3.886
Kemono Friends: Uma no Friends,5,6.5,2017,,3.064
Uma Musume: Pretty Derby,5,12.5,2016,,3.4
Bungo Stray Dogs Movie: Dead Apple,5,9.25,2016,,4.2025
Drifters,5,1,2016,,3.6399999999999997
Ginga Hyouryuu Vifam: Kieta 12-nin,5,15,1983,1984,3.5625
Junjou Romantica 3,5,6.5,2008,,4.064
Meow Meow Japanese History,5,32,2017,2021,3.556
Junjou Romantica OVA 2,5,9.25,2008,,4.07
Dou Long Zhanshi,5,45,2013,,
Ginga Hyouryuu Vifam: Kachua Kara no Tayori,5,15,1983,1984,3.5675
Please Teacher: Marie Love Theater,5,5.4,2002,,3.62
Guilty Crown: Lost Christmas,5,22,2011,2012,3.54
Legend of the Galactic Heroes: Golden Wings,5,21,1988,2000,4.069999999999999
Laid-Back Camp,5,12.5,2018,,3.825
Doki Doki,5,9.25,2011,,3.9240000000000004
Food Wars! The Fifth Plate,5,14.6,2015,,4.246
Nagano Toshi Gas x Kamiusagi Rope,5,5,2009,2012,3.02
Garo The Animation,5,23.5,2015,2018,3.3920000000000003
Love Live! School Idol Project,5,7,2013,,3.5799999999999996
Resident Evil: Vendetta,5,2.5,2000,,3.28
UFO Ultramaiden Valkyrie 3: Bride of Celestial Souls' Day,5,7,2002,,3.3920000000000003
Love Hina Spring Special: I Wish Your Dream,5,13.5,2000,,3.664
Dancouga: Super Beast Machine God,5,4.5,1986,1990,3.19
Is It Wrong to Try to Pick Up Girls in a Dungeon? II,5,8.666666666666666,2015,,3.7474999999999996
Puella Magi Madoka Magica the Movie Part 3: Rebellion,5,12,2011,,3.7624999999999997
Onegai My Melody Sukkiri♪,5,52,1989,2009,3.5119999999999996
The Qwaser Of Stigmata Picture Drama,5,9.5,2010,,3.1399999999999997
Yamaki x Taka no Tsume: Fuwatto Fuwatto Daisakusen Prologue,5,2,2014,2016,2.814
Future Card Buddyfight: All-Star Fight,5,52.8,2014,2019,3.63
Ojarumaru: Chitchai Mono no Ookina Chikara,5,87,1998,,3.5
Nurse Witch Komugi Z,5,10,2001,2004,2.968
Yamaki x Taka no Tsume: Fuwatto Fuwatto Daisakusen,5,1.5,2014,2016,2.814
Re:ZERO -Starting Life in Another World- Season 2,5,20.666666666666668,2016,2021,3.982
Steins;Gate: Soumei Eichi no Cognitive Computing,5,23.5,2011,,4.284000000000001
Super Street Fighter IV,5,10.333333333333334,1994,,3.332
Drifters Specials,5,3.75,2016,,3.6719999999999997
Aikatsu! Dai Starmiya Ichigo Matsuri Zenyasai!!,5,44.5,2012,2016,3.726
Moomin (1972),5,42.5,1969,1992,3.5325
Bungo Stray Dogs 3rd Season,5,8.333333333333334,2016,,4.175
Onegai My Melody,5,52,1989,2009,3.53
Meow Meow Japanese History Movie: Ryouma no Hachamecha Time Travel ze yo!,5,32,2016,2021,3.504
Meow Meow Japanese History 5th Season,5,32,2016,2020,3.504
Syupeo Taegwon V,5,,1976,,3.34
The Qwaser of Stigmata II,5,8.666666666666666,2010,,3.056
Yu Yu Hakusho: Eizou Hakusho,5,58,1992,1996,3.636
Night Raid 1931,5,,2010,,3.274
Bungo Stray Dogs 2nd Season,5,8.333333333333334,2016,,4.1899999999999995
Onegai My Melody: Yuu & Ai,5,52,1989,2009,3.482
Boruto: Naruto Next Generations,5,500,2007,2017,3.6020000000000003
Lagrange: The Flower of Rin-ne - Season 2 Picture Drama,5,8.333333333333334,2012,,3.3899999999999997
Yurumates 3D Plus,5,4.25,2009,,3.1420000000000003
Fw: Hamatora,5,12,2014,,3.4579999999999997
Lalala Lala-chan,5,12,2016,2019,3.2275
Resident Evil: Infinite Darkness,5,1,2000,,3.354
The Seven Deadly Sins: Imperial Wrath of the Gods,5,24,2014,2015,3.9480000000000004
Anime Tenchou x Touhou Project,5,7,2002,2021,3.45
Hua Jianghu Zhi Xia Lan,5,35,2014,2021,3.635
Larva: Island,5,68.25,2011,,3.274
Gundam Build Fighters: GM no Gyakushuu,5,18.333333333333332,2013,2015,3.5159999999999996
The Qwaser of Stigmata II Picture Drama,5,9.5,2010,,3.13
Sekai-ichi Hatsukoi: World's Greatest First Love OVA,5,12,2011,,4.12
Gundam Reconguista in G,5,,2014,2015,3.355
The Haunted House: The Secret of the Ghost Ball,5,12,2017,2019,3.67
Yuru Yuri: Doushite,5,9.25,2011,,3.9240000000000004
Tokyo Ghoul: Pinto,5,9.8,2014,,3.842
Doraemon Movie 33: Nobita no Himitsu Dougu Museum,5,366.5,1979,2005,3.614
Sengoku Basara: Samurai Kings 2,5,12,2009,2011,3.6119999999999997
Seitokai Yakuindomo,5,10.333333333333334,2011,2020,3.976
Fate/Grand Order: Sixth Singularity - Camelot Event PV,5,1,2015,,3.2039999999999997
My-Otome 0 ~S.ifr~,5,26,2005,2010,3.4219999999999997
TAMA of the 3rd District: Have You Seen My TAMA?,5,40.666666666666664,1988,2018,3.5700000000000003
Show By Rock!! Plasmagica na Gogo,5,8.6,2013,2016,3.226
The Ancient Magus' Bride,5,2,2016,2018,3.7359999999999998
Robot Girls Z+,5,1,2011,,3.018
Steins;Gate,5,13.5,2012,,4.128
Ahiru no Pekkle no Ahiru no Drakestail,5,1,1993,,3.18
Love Hina Final Selection,5,13.5,2000,,3.6759999999999997
Toei Robot Girls,5,3.5,2013,,3.1
Thunderbolt Fantasy 3,5,7,2017,,3.83
Mahoromatic: Summer Special,5,13,2001,2003,3.562
Rurouni Kenshin: New Kyoto Arc,5,33.333333333333336,1996,1998,4.116
Tokyo Ghoul: Jack,5,9.8,2014,,3.8299999999999996
The Dog of Flanders,5,11.666666666666666,1992,2011,3.528
Nura: Rise of the Youkai Clan - Jump Super Anime Tour Special,5,16.666666666666668,2010,2013,3.6339999999999995
[email protected],5,15.75,2011,,3.62
Bungo Stray Dogs: Walking Alone,5,12,2016,,4.234999999999999
Ajin Movie 2: Shoutotsu,5,9.666666666666666,2015,2017,3.822
UFO Ultramaiden Valkyrie 4: Banquet of Time,5,8,2002,,3.4
Slam Dunk,5,,1994,,3.8075
Robot Taekwon V 3tan! Sujung Teukgongdae,5,,1976,,3.3560000000000003
Perman (1983) Specials,5,290,1967,1985,3.4259999999999997
Uta no Prince-sama: Maji Love Starish Tours,5,13,2011,,3.78
Dou Long Zhanshi 3,5,45,2011,,3.49
My Hero Academia Movie: Two Heroes,5,13,2016,,4.108
Adachigahara,5,1,1983,,3.056
